Account Name,,Date,Shipped Weight,Net Sales
PRECISION METAL FAB LLC,,8/1/24,6.9,"$6,978 "
PRECISION METAL FAB LLC,,9/1/24,9.2,"$9,854 "
PRECISION METAL FAB LLC,,7/1/24,0.1,$965 
PRECISION METAL FAB LLC,,3/1/25,0.3,"$1,719 "
PRECISION METAL FAB LLC,,6/1/25,0.3,"$1,792 "
"K & D TOOL & DIE, INC",,4/1/24,1.7,"$2,377 "
S & T STEEL MICHAEL A SCHULTE & STANLEY A,,4/1/24,0.1,$769 
S & T STEEL MICHAEL A SCHULTE & STANLEY A,,5/1/24,0.1,$385 
S & T STEEL MICHAEL A SCHULTE & STANLEY A,,4/1/25,0,$792 
S & T STEEL MICHAEL A SCHULTE & STANLEY A,,6/1/25,0,($22)
DN SOLUTIONS AMERICA CORPORATI,,4/1/24,2.4,"$9,936 "
WEST COAST CRYOGENIC SOLUTIONS,,3/1/25,0.5,"$3,515 "
WEST COAST CRYOGENIC SOLUTIONS,,6/1/25,0.5,"$3,159 "
WEST COAST CRYOGENIC SOLUTIONS,,10/1/24,0.2,"$1,182 "
WEST COAST CRYOGENIC SOLUTIONS,,2/1/25,1.5,"$7,840 "
WEST COAST CRYOGENIC SOLUTIONS,,8/1/24,1.4,"$5,260 "
WEST COAST CRYOGENIC SOLUTIONS,,10/1/24,0.2,$826 
WEST COAST CRYOGENIC SOLUTIONS,,11/1/24,0.2,$688 
WEST COAST CRYOGENIC SOLUTIONS,,1/1/25,0.2,$757 
WEST COAST CRYOGENIC SOLUTIONS,,3/1/25,0.2,$749 
WEST COAST CRYOGENIC SOLUTIONS,,6/1/25,0.2,$683 
WEST COAST CRYOGENIC SOLUTIONS,,4/1/24,0.3,"$1,368 "
WEST COAST CRYOGENIC SOLUTIONS,,5/1/24,1.8,"$6,490 "
WEST COAST CRYOGENIC SOLUTIONS,,6/1/24,1,"$3,673 "
WEST COAST CRYOGENIC SOLUTIONS,,7/1/24,-1.3,"($4,727)"
WEST COAST CRYOGENIC SOLUTIONS,,7/1/24,0.2,$806 
WEST COAST CRYOGENIC SOLUTIONS,,7/1/24,2.5,"$9,456 "
WEST COAST CRYOGENIC SOLUTIONS,,7/1/24,6,"$21,882 "
WEST COAST CRYOGENIC SOLUTIONS,,8/1/24,0.1,$504 
WEST COAST CRYOGENIC SOLUTIONS,,8/1/24,1,"$3,686 "
WEST COAST CRYOGENIC SOLUTIONS,,9/1/24,0.7,"$2,502 "
WEST COAST CRYOGENIC SOLUTIONS,,9/1/24,1.3,"$4,730 "
WEST COAST CRYOGENIC SOLUTIONS,,10/1/24,2,"$7,179 "
WEST COAST CRYOGENIC SOLUTIONS,,12/1/24,1.1,"$3,873 "
WEST COAST CRYOGENIC SOLUTIONS,,1/1/25,1,"$3,511 "
WEST COAST CRYOGENIC SOLUTIONS,,3/1/25,6.6,"$23,878 "
WEST COAST CRYOGENIC SOLUTIONS,,6/1/25,1,"$4,061 "
WEST COAST CRYOGENIC SOLUTIONS,,4/1/24,0.2,"$1,432 "
WEST COAST CRYOGENIC SOLUTIONS,,7/1/24,0.4,"$2,210 "
WEST COAST CRYOGENIC SOLUTIONS,,7/1/24,0.1,$447 
WEST COAST CRYOGENIC SOLUTIONS,,9/1/24,0.1,$467 
WEST COAST CRYOGENIC SOLUTIONS,,10/1/24,1.3,"$7,465 "
WEST COAST CRYOGENIC SOLUTIONS,,11/1/24,0.6,"$3,843 "
WEST COAST CRYOGENIC SOLUTIONS,,1/1/25,0.7,"$7,320 "
WEST COAST CRYOGENIC SOLUTIONS,,1/1/25,0.4,"$2,095 "
WEST COAST CRYOGENIC SOLUTIONS,,2/1/25,0.6,"$3,542 "
SCHADLER INDUSTRIAL LLC,,9/1/24,2.4,"$12,789 "
SCHADLER INDUSTRIAL LLC,,10/1/24,10.9,"$56,879 "
SCHADLER INDUSTRIAL LLC,,4/1/24,0.2,$706 
SCHADLER INDUSTRIAL LLC,,5/1/24,0,($555)
SCHADLER INDUSTRIAL LLC,,5/1/24,0.1,$705 
SCHADLER INDUSTRIAL LLC,,9/1/24,2.5,"$9,961 "
SCHADLER INDUSTRIAL LLC,,10/1/24,2.6,"$10,705 "
"NICHOLSON METAL FABRICATORS, I",,4/1/24,0.3,$370 
"K & M ELEVATOR, LLC",,6/1/24,0,$662 
"K & M ELEVATOR, LLC",,4/1/24,0.3,"$2,268 "
"K & M ELEVATOR, LLC",,7/1/24,0.1,$999 
"K & M ELEVATOR, LLC",,7/1/24,0.3,"$2,249 "
"K & M ELEVATOR, LLC",,6/1/23,0.3,$516 
"K & M ELEVATOR, LLC",,10/1/23,0.1,$179 
"K & M ELEVATOR, LLC",,4/1/24,0.5,$817 
"K & M ELEVATOR, LLC",,10/1/24,6.9,"$7,880 "
"K & M ELEVATOR, LLC",,11/1/24,0.9,$979 
"K & M ELEVATOR, LLC",,12/1/24,2.9,"$3,280 "
"K & M ELEVATOR, LLC",,1/1/25,0.2,$259 
"K & M ELEVATOR, LLC",,5/1/25,2.7,"$3,699 "
"K & M ELEVATOR, LLC",,6/1/25,0.8,"$1,080 "
"K & M ELEVATOR, LLC",,6/1/23,0.2,$322 
"K & M ELEVATOR, LLC",,10/1/23,0.3,$360 
"K & M ELEVATOR, LLC",,10/1/24,0.2,$216 
"K & M ELEVATOR, LLC",,11/1/24,2.4,"$2,986 "
"K & M ELEVATOR, LLC",,12/1/24,0,($204)
"K & M ELEVATOR, LLC",,12/1/24,0.3,$408 
"K & M ELEVATOR, LLC",,12/1/24,3,"$3,665 "
"K & M ELEVATOR, LLC",,1/1/25,2.2,"$2,658 "
"K & M ELEVATOR, LLC",,5/1/25,2.6,"$3,784 "
"K & M ELEVATOR, LLC",,6/1/25,0.9,"$1,591 "
"K & M ELEVATOR, LLC",,4/1/25,0.2,$541 
"K & M ELEVATOR, LLC",,2/1/25,0.2,$417 
"K & M ELEVATOR, LLC",,4/1/25,0.1,$390 
"K & M ELEVATOR, LLC",,2/1/25,1.9,"$4,081 "
"K & M ELEVATOR, LLC",,6/1/23,1.2,"$5,955 "
"K & M ELEVATOR, LLC",,6/1/23,0.1,$878 
"K & M ELEVATOR, LLC",,7/1/23,0.5,"$2,315 "
"K & M ELEVATOR, LLC",,10/1/23,0.2,$927 
"K & M ELEVATOR, LLC",,3/1/24,0.2,$993 
"K & M ELEVATOR, LLC",,4/1/24,0.1,$502 
"K & M ELEVATOR, LLC",,5/1/24,0.5,"$2,527 "
"K & M ELEVATOR, LLC",,10/1/24,1.1,"$4,545 "
"K & M ELEVATOR, LLC",,11/1/24,1.1,"$4,347 "
"K & M ELEVATOR, LLC",,4/1/25,1,"$3,663 "
"K & M ELEVATOR, LLC",,5/1/25,0.5,"$2,198 "
"K & M ELEVATOR, LLC",,6/1/25,0.3,"$1,001 "
"K & M ELEVATOR, LLC",,5/1/25,1.9,"$1,859 "
"K & M ELEVATOR, LLC",,6/1/25,3.8,"$4,562 "
ANITRA BLAYTON BLAYTON ARTS AND DESIGN STUDIO,,5/1/24,0.6,"$8,008 "
FLEMING ENTERPRISES JEFF FLEMING,,5/1/24,0,"$1,061 "
FLEMING ENTERPRISES JEFF FLEMING,,5/1/24,0.2,$784 
"ORTHMAN CONVEYING SYSTEMS, LLC",,11/1/24,0.8,$812 
"ORTHMAN CONVEYING SYSTEMS, LLC",,2/1/25,0.7,$992 
"ORTHMAN CONVEYING SYSTEMS, LLC",,3/1/25,0.6,"$1,501 "
"ORTHMAN CONVEYING SYSTEMS, LLC",,5/1/25,0.1,$439 
"ORTHMAN CONVEYING SYSTEMS, LLC",,6/1/24,0.9,"$1,936 "
"ORTHMAN CONVEYING SYSTEMS, LLC",,11/1/24,0.2,$337 
"ORTHMAN CONVEYING SYSTEMS, LLC",,12/1/24,0.7,$974 
"ORTHMAN CONVEYING SYSTEMS, LLC",,2/1/25,1.3,"$1,824 "
"ORTHMAN CONVEYING SYSTEMS, LLC",,5/1/25,0,$105 
"ORTHMAN CONVEYING SYSTEMS, LLC",,6/1/25,1,"$1,715 "
"ORTHMAN CONVEYING SYSTEMS, LLC",,6/1/24,0.4,"$1,199 "
"ORTHMAN CONVEYING SYSTEMS, LLC",,8/1/24,1.2,"$1,808 "
"ORTHMAN CONVEYING SYSTEMS, LLC",,10/1/24,1.6,"$2,188 "
"ORTHMAN CONVEYING SYSTEMS, LLC",,11/1/24,1,"$1,631 "
"ORTHMAN CONVEYING SYSTEMS, LLC",,12/1/24,1,"$1,691 "
"ORTHMAN CONVEYING SYSTEMS, LLC",,5/1/25,0.3,$631 
"ORTHMAN CONVEYING SYSTEMS, LLC",,6/1/25,0.9,"$1,814 "
"ORTHMAN CONVEYING SYSTEMS, LLC",,7/1/24,0,$260 
"ORTHMAN CONVEYING SYSTEMS, LLC",,8/1/24,0.1,$367 
"ORTHMAN CONVEYING SYSTEMS, LLC",,8/1/24,0.3,$705 
"ORTHMAN CONVEYING SYSTEMS, LLC",,2/1/25,7,"$9,889 "
"ORTHMAN CONVEYING SYSTEMS, LLC",,10/1/24,3.5,"$4,822 "
"ORTHMAN CONVEYING SYSTEMS, LLC",,12/1/24,2.2,"$8,216 "
"ORTHMAN CONVEYING SYSTEMS, LLC",,3/1/25,1,"$4,245 "
"ORTHMAN CONVEYING SYSTEMS, LLC",,6/1/25,3.8,"$11,161 "
"ORTHMAN CONVEYING SYSTEMS, LLC",,10/1/24,1,"$4,721 "
"ORTHMAN CONVEYING SYSTEMS, LLC",,6/1/24,0.7,"$6,036 "
"ORTHMAN CONVEYING SYSTEMS, LLC",,11/1/24,0.1,$873 
"ORTHMAN CONVEYING SYSTEMS, LLC",,1/1/25,0.1,$908 
"ORTHMAN CONVEYING SYSTEMS, LLC",,3/1/25,0.4,"$2,733 "
"ORTHMAN CONVEYING SYSTEMS, LLC",,5/1/25,0.1,$367 
"ORTHMAN CONVEYING SYSTEMS, LLC",,12/1/24,0.1,$398 
"ORTHMAN CONVEYING SYSTEMS, LLC",,3/1/25,0.2,"$1,152 "
"ORTHMAN CONVEYING SYSTEMS, LLC",,10/1/24,5.2,"$5,442 "
"ORTHMAN CONVEYING SYSTEMS, LLC",,11/1/24,4.2,"$4,452 "
"ORTHMAN CONVEYING SYSTEMS, LLC",,12/1/24,5.1,"$5,782 "
"ORTHMAN CONVEYING SYSTEMS, LLC",,1/1/25,7.2,"$8,559 "
"ORTHMAN CONVEYING SYSTEMS, LLC",,3/1/25,0.8,"$1,157 "
"ORTHMAN CONVEYING SYSTEMS, LLC",,5/1/25,3,"$4,246 "
"ORTHMAN CONVEYING SYSTEMS, LLC",,6/1/24,4.4,"$28,430 "
"ORTHMAN CONVEYING SYSTEMS, LLC",,7/1/24,1.7,"$10,769 "
"ORTHMAN CONVEYING SYSTEMS, LLC",,11/1/24,1.4,"$6,119 "
"ORTHMAN CONVEYING SYSTEMS, LLC",,3/1/25,0.8,"$3,911 "
"ORTHMAN CONVEYING SYSTEMS, LLC",,5/1/25,1.2,"$5,800 "
"ORTHMAN CONVEYING SYSTEMS, LLC",,6/1/25,2.3,"$4,711 "
KANNON MANUFACTURING INC,,12/1/23,0,$278 
KANNON MANUFACTURING INC,,5/1/24,0.3,"$1,763 "
KANNON MANUFACTURING INC,,10/1/24,0.2,"$1,158 "
KANNON MANUFACTURING INC,,4/1/24,0,$175 
KANNON MANUFACTURING INC,,5/1/24,0,$48 
KANNON MANUFACTURING INC,,1/1/25,0,$148 
KANNON MANUFACTURING INC,,1/1/24,0,$355 
KANNON MANUFACTURING INC,,1/1/24,0,$79 
KANNON MANUFACTURING INC,,4/1/24,0.1,"$2,258 "
KANNON MANUFACTURING INC,,7/1/24,0,$180 
KANNON MANUFACTURING INC,,1/1/25,0,$404 
KANNON MANUFACTURING INC,,6/1/23,1.5,"$2,225 "
KANNON MANUFACTURING INC,,6/1/23,1,"$1,252 "
KANNON MANUFACTURING INC,,7/1/23,0.3,$420 
KANNON MANUFACTURING INC,,10/1/23,1.3,"$1,370 "
KANNON MANUFACTURING INC,,12/1/23,1.4,"$2,222 "
KANNON MANUFACTURING INC,,1/1/24,2.1,"$2,841 "
KANNON MANUFACTURING INC,,3/1/24,0.8,$913 
KANNON MANUFACTURING INC,,4/1/24,0.3,$360 
KANNON MANUFACTURING INC,,3/1/25,0.7,"$1,147 "
KANNON MANUFACTURING INC,,12/1/23,0.1,$231 
KANNON MANUFACTURING INC,,12/1/24,0.6,$974 
KANNON MANUFACTURING INC,,10/1/24,0.4,"$1,038 "
KANNON MANUFACTURING INC,,8/1/23,0.1,"$2,451 "
KANNON MANUFACTURING INC,,9/1/23,0,$287 
KANNON MANUFACTURING INC,,12/1/23,0,$202 
KANNON MANUFACTURING INC,,3/1/24,0,$224 
KANNON MANUFACTURING INC,,4/1/24,0,$56 
KANNON MANUFACTURING INC,,3/1/24,0.1,$369 
KANNON MANUFACTURING INC,,4/1/24,-0.1,($370)
KANNON MANUFACTURING INC,,11/1/23,0.1,$270 
KANNON MANUFACTURING INC,,3/1/24,0.1,$177 
KANNON MANUFACTURING INC,,5/1/24,0,$90 
KANNON MANUFACTURING INC,,10/1/23,0.1,$267 
KANNON MANUFACTURING INC,,3/1/24,0.1,$96 
KANNON MANUFACTURING INC,,11/1/24,0.1,$413 
KANNON MANUFACTURING INC,,8/1/23,0.4,"$2,926 "
KANNON MANUFACTURING INC,,8/1/23,0.1,"$1,082 "
KANNON MANUFACTURING INC,,9/1/23,0,$235 
KANNON MANUFACTURING INC,,1/1/24,0.1,$972 
KANNON MANUFACTURING INC,,3/1/24,0.3,"$1,757 "
KANNON MANUFACTURING INC,,4/1/24,0.2,"$2,419 "
KANNON MANUFACTURING INC,,8/1/24,0.2,$951 
KANNON MANUFACTURING INC,,11/1/24,0.1,$420 
KANNON MANUFACTURING INC,,8/1/23,0.1,$495 
KANNON MANUFACTURING INC,,8/1/23,0.2,"$1,244 "
KANNON MANUFACTURING INC,,11/1/23,0.2,"$1,069 "
KANNON MANUFACTURING INC,,1/1/24,0,$146 
KANNON MANUFACTURING INC,,3/1/24,0.1,$755 
KANNON MANUFACTURING INC,,4/1/24,-0.1,($565)
KANNON MANUFACTURING INC,,4/1/24,0.8,"$4,807 "
KANNON MANUFACTURING INC,,11/1/24,0,$432 
KANNON MANUFACTURING INC,,11/1/24,0,$360 
KANNON MANUFACTURING INC,,8/1/23,0.2,$284 
KANNON MANUFACTURING INC,,4/1/24,0.2,$630 
KANNON MANUFACTURING INC,,8/1/24,0.1,$135 
KANNON MANUFACTURING INC,,10/1/24,0.3,$857 
KANNON MANUFACTURING INC,,6/1/23,0.1,$557 
KANNON MANUFACTURING INC,,7/1/23,0.4,"$1,650 "
KANNON MANUFACTURING INC,,8/1/23,0.3,"$1,196 "
KANNON MANUFACTURING INC,,9/1/23,0.3,"$1,318 "
KANNON MANUFACTURING INC,,3/1/24,2.5,"$3,732 "
KANNON MANUFACTURING INC,,5/1/24,0,$201 
KANNON MANUFACTURING INC,,6/1/24,0,$201 
KANNON MANUFACTURING INC,,10/1/24,0.1,$391 
KANNON MANUFACTURING INC,,8/1/23,1.5,"$2,009 "
KANNON MANUFACTURING INC,,12/1/23,0,$700 
KANNON MANUFACTURING INC,,1/1/24,2.5,"$6,912 "
KANNON MANUFACTURING INC,,1/1/24,3.2,"$11,849 "
KANNON MANUFACTURING INC,,2/1/24,1.9,"$4,082 "
KANNON MANUFACTURING INC,,3/1/24,2.6,"$5,050 "
KANNON MANUFACTURING INC,,4/1/24,6.4,"$12,769 "
KANNON MANUFACTURING INC,,12/1/24,1.5,"$2,467 "
KANNON MANUFACTURING INC,,4/1/24,0.1,$987 
KANNON MANUFACTURING INC,,7/1/23,0.1,$711 
KANNON MANUFACTURING INC,,5/1/24,0.1,$471 
KANNON MANUFACTURING INC,,6/1/23,-12.3,"($17,544)"
KANNON MANUFACTURING INC,,6/1/23,17.9,"$26,276 "
KANNON MANUFACTURING INC,,6/1/23,14.7,"$21,286 "
KANNON MANUFACTURING INC,,7/1/23,3.8,"$4,947 "
KANNON MANUFACTURING INC,,8/1/23,26.8,"$31,723 "
KANNON MANUFACTURING INC,,10/1/23,18.6,"$23,303 "
KANNON MANUFACTURING INC,,11/1/23,3.3,"$3,627 "
KANNON MANUFACTURING INC,,12/1/23,0.6,"$1,017 "
KANNON MANUFACTURING INC,,1/1/24,11.4,"$18,361 "
KANNON MANUFACTURING INC,,1/1/24,0.8,"$2,077 "
KANNON MANUFACTURING INC,,2/1/24,-0.3,($692)
KANNON MANUFACTURING INC,,3/1/24,7.7,"$11,270 "
KANNON MANUFACTURING INC,,4/1/24,9.8,"$12,674 "
KANNON MANUFACTURING INC,,5/1/24,5.1,"$5,966 "
KANNON MANUFACTURING INC,,6/1/24,-5.1,"($5,966)"
KANNON MANUFACTURING INC,,7/1/24,5.8,"$8,153 "
KANNON MANUFACTURING INC,,9/1/24,5,"$6,133 "
TRINITY ELEVATOR MANUFACTURING,,5/1/24,0.5,$636 
CONTRACTORS BY DESIGN CORP,,1/1/25,0.6,$863 
CONTRACTORS BY DESIGN CORP,,7/1/24,0.4,$700 
CONTRACTORS BY DESIGN CORP,,3/1/25,0.2,$631 
CONTRACTORS BY DESIGN CORP,,4/1/25,0.4,$894 
CONTRACTORS BY DESIGN CORP,,5/1/24,0.2,$945 
CONTRACTORS BY DESIGN CORP,,5/1/24,0.5,"$1,795 "
CONTRACTORS BY DESIGN CORP,,1/1/25,0.2,"$1,172 "
CONTRACTORS BY DESIGN CORP,,3/1/25,0.5,"$2,442 "
CONTRACTORS BY DESIGN CORP,,5/1/25,0.5,"$2,340 "
WHATLEY GLASS - DBA ROYAL GLAS,,10/1/23,0.3,"$1,524 "
WHATLEY GLASS - DBA ROYAL GLAS,,2/1/24,1.3,"$2,086 "
WHATLEY GLASS - DBA ROYAL GLAS,,1/1/25,4.4,"$5,407 "
WHATLEY GLASS - DBA ROYAL GLAS,,2/1/25,6.5,"$8,212 "
WHATLEY GLASS - DBA ROYAL GLAS,,4/1/25,2.3,"$3,541 "
WHATLEY GLASS - DBA ROYAL GLAS,,2/1/25,1.7,"$2,467 "
WHATLEY GLASS - DBA ROYAL GLAS,,2/1/24,1.2,"$1,642 "
WHATLEY GLASS - DBA ROYAL GLAS,,3/1/25,0.3,$559 
WHATLEY GLASS - DBA ROYAL GLAS,,6/1/25,2.7,"$3,810 "
MICRON APPLIED TECHNOLOGIES IN,,6/1/25,0,$53 
MICRON APPLIED TECHNOLOGIES IN,,4/1/25,0.2,"$1,231 "
MICRON APPLIED TECHNOLOGIES IN,,4/1/25,0,$66 
MICRON APPLIED TECHNOLOGIES IN,,5/1/25,0.1,$718 
MICRON APPLIED TECHNOLOGIES IN,,4/1/25,0.1,$738 
"KEYSTONE AV, LLC",,1/1/25,0.1,$655 
"KEYSTONE AV, LLC",,9/1/24,0.1,$91 
"KEYSTONE AV, LLC",,9/1/24,3.5,"$3,127 "
"KEYSTONE AV, LLC",,10/1/24,0.9,$869 
"KEYSTONE AV, LLC",,12/1/24,0.6,$535 
"KEYSTONE AV, LLC",,3/1/25,2,"$2,622 "
"KEYSTONE AV, LLC",,10/1/24,0,$100 
"KEYSTONE AV, LLC",,2/1/25,0,$283 
METAL SUPERMARKETS,,12/1/24,0.1,$546 
J.Y.'S MACHINE LLC,,3/1/25,0.1,"$1,282 "
COOPER SHEET METAL INC,,8/1/24,1.7,"$9,355 "
COOPER SHEET METAL INC,,10/1/24,0.4,"$1,547 "
COOPER SHEET METAL INC,,11/1/24,0.1,$595 
COOPER SHEET METAL INC,,12/1/24,1.5,"$5,496 "
COOPER SHEET METAL INC,,1/1/25,0.5,"$1,915 "
COOPER SHEET METAL INC,,5/1/25,0.5,"$1,747 "
COOPER SHEET METAL INC,,6/1/25,0.4,"$1,456 "
CRISP IND. DBA BRIDGEPORT STEE,,4/1/25,5.6,"$11,448 "
CRISP IND. DBA BRIDGEPORT STEE,,5/1/25,1.5,"$3,131 "
LONGHORN INDUSTRIAL SUPPLY CO,,3/1/25,0.2,"$1,548 "
ELITE WELDING AND CONSTRUCTION,,1/1/25,0.2,"$1,245 "
TRYER PROCESS EQUIPMENT LTD,,3/1/25,0.1,"$1,967 "
MILLER CAT CORPORATION,,5/1/24,2.2,"$10,162 "
MILLER CAT CORPORATION,,6/1/24,9.3,"$42,529 "
MILLER CAT CORPORATION,,6/1/24,3.3,"$14,574 "
MILLER CAT CORPORATION,,7/1/24,0,"($1,167)"
MILLER CAT CORPORATION,,7/1/24,-1,"($4,557)"
MILLER CAT CORPORATION,,7/1/24,1.3,"$6,076 "
MILLER CAT CORPORATION,,7/1/24,0.9,"$4,061 "
MILLER CAT CORPORATION,,7/1/24,3.8,"$17,369 "
MILLER CAT CORPORATION,,7/1/24,0,($291)
MILLER CAT CORPORATION,,8/1/24,-1.2,"($5,469)"
MILLER CAT CORPORATION,,8/1/24,0,($607)
MILLER CAT CORPORATION,,8/1/24,2.2,"$10,097 "
MILLER CAT CORPORATION,,9/1/24,-0.6,"($2,734)"
MILLER CAT CORPORATION,,9/1/24,0,($104)
MILLER CAT CORPORATION,,9/1/24,3.9,"$17,735 "
MILLER CAT CORPORATION,,10/1/24,4.7,"$21,049 "
MILLER CAT CORPORATION,,10/1/24,-0.4,"($1,651)"
MILLER CAT CORPORATION,,10/1/24,0.9,"$3,944 "
MILLER CAT CORPORATION,,10/1/24,0.5,"$2,166 "
MILLER CAT CORPORATION,,11/1/24,0,($250)
MILLER CAT CORPORATION,,11/1/24,0.5,"$2,166 "
MILLER CAT CORPORATION,,11/1/24,0.9,"$3,938 "
MILLER CAT CORPORATION,,12/1/24,-0.5,"($2,391)"
MILLER CAT CORPORATION,,12/1/24,2.5,"$11,100 "
MILLER CAT CORPORATION,,12/1/24,0.5,"$2,166 "
MILLER CAT CORPORATION,,12/1/24,0.8,"$3,670 "
MILLER CAT CORPORATION,,1/1/25,1.7,"$7,803 "
MILLER CAT CORPORATION,,1/1/25,0.7,"$3,058 "
MILLER CAT CORPORATION,,2/1/25,0,($748)
MILLER CAT CORPORATION,,2/1/25,3.5,"$17,087 "
MILLER CAT CORPORATION,,2/1/25,2.7,"$13,756 "
MILLER CAT CORPORATION,,3/1/25,-0.1,($411)
MILLER CAT CORPORATION,,3/1/25,2.1,"$11,150 "
MILLER CAT CORPORATION,,3/1/25,-0.5,"($2,603)"
MILLER CAT CORPORATION,,3/1/25,0.7,"$3,058 "
MILLER CAT CORPORATION,,5/1/25,0.8,"$4,187 "
MILLER CAT CORPORATION,,6/1/25,0,($353)
MILLER CAT CORPORATION,,6/1/25,3.3,"$17,361 "
MILLER CAT CORPORATION,,6/1/25,0.9,"$4,637 "
MILLER CAT CORPORATION,,10/1/24,0.6,$819 
MILLER CAT CORPORATION,,11/1/24,0.5,$656 
MILLER CAT CORPORATION,,12/1/24,0.6,$819 
MILLER CAT CORPORATION,,4/1/25,0.8,"$1,013 "
MILLER CAT CORPORATION,,6/1/24,0.1,$190 
MILLER CAT CORPORATION,,8/1/24,0.1,$159 
MILLER CAT CORPORATION,,9/1/24,0.4,$469 
MILLER CAT CORPORATION,,6/1/24,0.3,$610 
MILLER CAT CORPORATION,,8/1/24,0.2,$337 
MILLER CAT CORPORATION,,9/1/24,0.3,$396 
MILLER CAT CORPORATION,,10/1/24,0.3,$396 
MILLER CAT CORPORATION,,5/1/25,0.1,$80 
MILLER CAT CORPORATION,,5/1/24,0,$301 
MILLER CAT CORPORATION,,5/1/24,3.7,"$12,569 "
MILLER CAT CORPORATION,,6/1/24,2.2,"$7,640 "
MILLER CAT CORPORATION,,6/1/24,6.7,"$23,076 "
MILLER CAT CORPORATION,,7/1/24,0.9,"$3,074 "
MILLER CAT CORPORATION,,8/1/24,1.9,"$6,507 "
MILLER CAT CORPORATION,,8/1/24,3.1,"$10,533 "
MILLER CAT CORPORATION,,8/1/24,1.1,"$3,843 "
MILLER CAT CORPORATION,,8/1/24,3.3,"$11,196 "
MILLER CAT CORPORATION,,9/1/24,6.3,"$20,752 "
MILLER CAT CORPORATION,,9/1/24,3.7,"$12,297 "
MILLER CAT CORPORATION,,10/1/24,4,"$13,133 "
MILLER CAT CORPORATION,,10/1/24,2.8,"$9,161 "
MILLER CAT CORPORATION,,10/1/24,0,($400)
MILLER CAT CORPORATION,,10/1/24,2.5,"$8,274 "
MILLER CAT CORPORATION,,11/1/24,2.7,"$9,102 "
MILLER CAT CORPORATION,,12/1/24,6.4,"$21,195 "
MILLER CAT CORPORATION,,1/1/25,0,($366)
MILLER CAT CORPORATION,,1/1/25,1.2,"$4,007 "
MILLER CAT CORPORATION,,1/1/25,4,"$13,133 "
MILLER CAT CORPORATION,,2/1/25,6.2,"$20,643 "
MILLER CAT CORPORATION,,3/1/25,4.4,"$14,255 "
MILLER CAT CORPORATION,,4/1/25,1.9,"$6,018 "
MILLER CAT CORPORATION,,4/1/25,1.1,"$3,731 "
MILLER CAT CORPORATION,,5/1/25,-1.9,"($6,093)"
MILLER CAT CORPORATION,,5/1/25,3.7,"$12,186 "
MILLER CAT CORPORATION,,6/1/25,6.4,"$20,693 "
MILLER CAT CORPORATION,,6/1/25,1.3,"$4,291 "
"COOPER SHEET METAL, INC.",,7/1/24,0.1,$832 
"COOPER SHEET METAL, INC.",,1/1/25,7.9,"$8,885 "
"COOPER SHEET METAL, INC.",,5/1/24,1.3,"$6,891 "
"COOPER SHEET METAL, INC.",,6/1/24,2.8,"$15,093 "
"COOPER SHEET METAL, INC.",,2/1/25,2.8,"$9,256 "
"COOPER SHEET METAL, INC.",,3/1/25,0.4,"$1,512 "
"COOPER SHEET METAL, INC.",,4/1/25,0.9,"$3,429 "
"COOPER SHEET METAL, INC.",,5/1/25,0.2,$898 
DUCT WORKS,,5/1/24,5.3,"$7,023 "
DUCT WORKS,,6/1/24,11.8,"$14,914 "
DUCT WORKS,,8/1/24,1.8,"$2,377 "
DUCT WORKS,,8/1/24,2.2,"$2,913 "
DUCT WORKS,,8/1/24,4.8,"$6,234 "
DUCT WORKS,,10/1/24,2.3,"$2,881 "
DUCT WORKS,,11/1/24,2.3,"$2,788 "
DUCT WORKS,,2/1/25,13.4,"$15,642 "
DUCT WORKS,,3/1/25,10.7,"$13,395 "
DUCT WORKS,,4/1/25,0,($650)
"KING SUPPLY COMPANY, LLC KING ARCHITECTURAL METALS",,6/1/24,0.6,$974 
B & D FABRICATION LLC,,6/1/24,0.4,"$3,668 "
"BCS SWITCHGEAR, INC.",,6/1/24,6.9,"$8,195 "
"BCS SWITCHGEAR, INC.",,8/1/24,6.6,"$6,904 "
"BCS SWITCHGEAR, INC.",,9/1/24,0,($132)
"BCS SWITCHGEAR, INC.",,10/1/24,18.5,"$19,443 "
"BCS SWITCHGEAR, INC.",,11/1/24,23.6,"$24,830 "
"BCS SWITCHGEAR, INC.",,1/1/25,26.6,"$27,983 "
"BCS SWITCHGEAR, INC.",,2/1/25,8.9,"$11,472 "
"BCS SWITCHGEAR, INC.",,3/1/25,38,"$45,520 "
"BCS SWITCHGEAR, INC.",,4/1/25,-15.6,"($21,106)"
"BCS SWITCHGEAR, INC.",,4/1/25,15.6,"$20,938 "
"BCS SWITCHGEAR, INC.",,4/1/25,24.1,"$35,223 "
"BCS SWITCHGEAR, INC.",,5/1/25,0,($868)
"BCS SWITCHGEAR, INC.",,11/1/24,1.9,"$1,933 "
"BCS SWITCHGEAR, INC.",,2/1/25,-1.7,"($1,933)"
"BCS SWITCHGEAR, INC.",,2/1/25,1.9,"$1,933 "
"BCS SWITCHGEAR, INC.",,5/1/25,0.2,$396 
"BCS SWITCHGEAR, INC.",,6/1/25,3.1,"$1,526 "
"BCS SWITCHGEAR, INC.",,8/1/24,0.1,$401 
"BCS SWITCHGEAR, INC.",,4/1/25,0.1,$553 
